tag,building,climate,source,format,model,seed,duration_s,parameter,target,readback,diff_pct,tolerance_pct,status
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799869,F1,llama-3.3-70b-versatile,1542799869.0,0.6,cooling_cop,11.0,11.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799869,F1,llama-3.3-70b-versatile,1542799869.0,0.6,heating_setpoint_C,70.0,,,,MISSING
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799869,F1,llama-3.3-70b-versatile,1542799869.0,0.6,cooling_setpoint_C,75.0,,,,MISSING
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,window_u_value,0.3,0.3,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,window_shgc,0.63,0.63,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,lighting_W_m2,0.97,0.97,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,equipment_W_m2,5.41,5.41,0.0,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,occupancy_m2_person,200.0,200.112,0.056,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,outdoor_air,0.006,0.006,0.0,2.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,cooling_cop,11.0,11.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,heating_setpoint_C,70.0,,,,MISSING
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799870,F1,llama-3.3-70b-versatile,1542799870.0,0.6,cooling_setpoint_C,75.0,,,,MISSING
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,window_u_value,0.3,0.3,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,window_shgc,0.63,0.63,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,lighting_W_m2,0.97,0.97,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,equipment_W_m2,1.15,1.15,0.0,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,occupancy_m2_person,250.0,249.969,0.0124,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,outdoor_air,0.006,0.006,0.0,2.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,cooling_cop,11.0,11.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,heating_setpoint_C,72.0,,,,MISSING
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799871,F1,llama-3.3-70b-versatile,1542799871.0,0.7,cooling_setpoint_C,75.0,,,,MISSING
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,window_u_value,1.5,1.5,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,window_shgc,0.35,0.35,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,lighting_W_m2,0.9,0.9,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,equipment_W_m2,0.5,0.5,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,outdoor_air,0.0018,0.0018,0.0,2.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,cooling_cop,3.0,3.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,heating_setpoint_C,21.0,21.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799867,F1,openai/gpt-oss-120b,1542799867.0,462.0,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,window_u_value,0.3,0.3,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,window_shgc,0.63,0.63,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,lighting_W_m2,0.97,0.97,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,equipment_W_m2,5.41,5.41,0.0,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,occupancy_m2_person,250.0,249.969,0.0124,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,outdoor_air,0.0012,0.0012,0.0,2.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,cooling_cop,11.0,11.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,heating_setpoint_C,22.0,22.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F1_llama-3.3-70b-versatile_seed1542799868,F1,llama-3.3-70b-versatile,1542799868.0,685.3,cooling_setpoint_C,25.5,25.5,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,window_u_value,1.2,1.2,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,window_shgc,0.35,0.35,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,lighting_W_m2,0.9,0.9,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,equipment_W_m2,0.5,0.5,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,outdoor_air,0.018,0.018,0.0,2.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,cooling_cop,3.0,3.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,heating_setpoint_C,21.0,21.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799868,F1,openai/gpt-oss-120b,1542799868.0,480.2,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,window_u_value,1.2,1.2,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,window_shgc,0.25,0.25,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,lighting_W_m2,0.9,0.9,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,equipment_W_m2,1.5,1.5,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,outdoor_air,0.3,0.3,0.0,2.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,cooling_cop,3.0,3.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,heating_setpoint_C,21.0,21.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799869,F1,openai/gpt-oss-120b,1542799869.0,476.4,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,window_u_value,0.35,0.35,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,window_shgc,0.25,0.25,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,lighting_W_m2,0.9,0.9,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,equipment_W_m2,0.5,0.5,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,occupancy_m2_person,35.0,35.005,0.0143,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,outdoor_air,0.018,0.018,0.0,2.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,cooling_cop,3.0,3.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,heating_setpoint_C,21.0,21.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799870,F1,openai/gpt-oss-120b,1542799870.0,483.7,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,window_u_value,0.35,0.35,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,window_shgc,0.25,0.25,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,lighting_W_m2,0.9,0.9,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,equipment_W_m2,1.0,1.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,outdoor_air,0.0003,0.0003,0.0,2.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,cooling_cop,3.0,3.0,0.0,1.0,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,heating_setpoint_C,21.0,21.0,0.0,0.5,OK
ApartmentMidRise_5A_F1_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F1_gpt-oss-120b_seed1542799871,F1,openai/gpt-oss-120b,1542799871.0,486.4,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,window_u_value,1.77,1.77,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,window_shgc,0.48,0.48,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,lighting_W_m2,10.76,10.76,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,equipment_W_m2,5.38,5.38,0.0,1.0,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,occupancy_m2_person,40.87,40.875,0.0122,1.0,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,outdoor_air,0.001,0.001,0.0,2.0,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,cooling_cop,3.1,3.1,0.0,1.0,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799867,F2,llama-3.3-70b-versatile,1542799867.0,681.4,cooling_setpoint_C,23.0,23.0,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,window_u_value,1.77,1.77,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,window_shgc,0.48,0.48,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,lighting_W_m2,10.76,10.76,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,equipment_W_m2,5.38,5.38,0.0,1.0,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,occupancy_m2_person,40.87,40.875,0.0122,1.0,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,outdoor_air,0.001,0.001,0.0,2.0,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,cooling_cop,3.2,3.2,0.0,1.0,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,heating_setpoint_C,21.1,21.1,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799868,F2,llama-3.3-70b-versatile,1542799868.0,685.6,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799869,F2,llama-3.3-70b-versatile,1542799869.0,728.7,window_u_value,1.77,1.77,0.0,0.5,OK
ApartmentMidRise_5A_F2_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F2_llama-3.3-70b-versatile_seed1542799869,F2,llama-3.3-70b-versatile,1542799869.0,728.7,window_shgc,0.59,0.59,0.0,0.5,OK
